id,cluster_id,absolute_url,case_name,date_filed,year,confidence,is_affirmance,is_notice_and_comment,agency,rule_short_name,cfr_citation,federal_register_citation,reasoning
186294,186294,/opinion/186294/bluewater-ntwrk-v-epa/,Bluewater Ntwrk v. EPA,2004-08-13,2004,0.75,no,yes,Environmental Protection Agency,Snowmobile Emissions Standards (Nonroad Recreational Engines Rule),,"67 Fed. Reg. 68,242","The court applied Chevron deference to EPA's interpretation of 'cause, or contribute to' in § 213(a)(3), finding the statutory meaning clear at Step One (not ambiguous), and upheld EPA's authority to regulate CO and HC emissions. However, the court did not reach a classic Chevron Step Two affirmance because it resolved the statutory interpretation question at Step One, finding Congress's intent clear. Additionally, the court remanded the CO and HC standards for further clarification, and vacated"
786772,786772,/opinion/786772/nuclear-energy-institute-inc-v-environmental-protection-agency/,"Nuclear Energy Institute, Inc. v. Environmental Protection Agency",2004-09-01,2004,0.85,no,yes,Environmental Protection Agency,Yucca Mountain Radiation Protection Standards,40 C.F.R. pt. 197,"66 Fed. Reg. 32,074","The court did not uphold the agency's interpretation at Chevron step two. Instead, the court vacated EPA's 10,000-year compliance period, finding it violated the Energy Policy Act because it was not 'based upon and consistent with' the NAS findings and recommendations. While the rule was issued through notice-and-comment rulemaking, the court's disposition was largely to reject or vacate central provisions, not to affirm them under Chevron step two."
786887,786887,/opinion/786887/bp-west-coast-products-llc-v-federal-energy-regulatory-commission-and/,"Bp West Coast Products, LLC v. Federal Energy Regulatory Commission and United States of America, Sfpp, L.P., Intervenors",2004-10-04,2004,0.25,yes,no,Federal Energy Regulatory Commission (FERC),FERC Oil Pipeline Cost of Service Rate Regulations,18 C.F.R. § 346.2,,"The court does apply Chevron step two in several instances to uphold FERC's interpretations of the Energy Policy Act of 1992, including the interpretation of 'rate' for grandfathering purposes and the 'subject to protest' standard. However, these interpretations were made through adjudication (FERC opinions/orders), not notice-and-comment rulemaking. The only CFR citation in the opinion (18 C.F.R. § 346.2) relates to cost-of-service regulations used by the ALJ, but the Chevron step two affirmanc"
186326,186326,/opinion/186326/chevrontexaco-exploration-production-co-v-federal-energy-regulatory/,ChevronTexaco Exploration & Production Co. v. Federal Energy Regulatory Commission,2004-11-02,2004,0.95,no,no,Federal Energy Regulatory Commission,ANR Pipeline Cashout Surcharge Rate Rule,,,"This case does not involve Chevron step two analysis. The court resolved the dispute by interpreting the Natural Gas Act's sections 4 and 5 and applying its own precedents (Sea Robin Pipeline) regarding the distinction between rate rules and specific rate filings. The court upheld FERC's orders based on statutory interpretation and the filed-rate doctrine, not on deference to an agency's reasonable interpretation of an ambiguous statute at Chevron step two. Additionally, the dispute centers on a"
7863133,7914076,/opinion/7914076/chevrontexaco-exploration-production-co-v-federal-energy-regulatory/,Chevrontexaco Exploration & Production Co. v. Federal Energy Regulatory Commission,2004-11-02,2004,0.95,no,no,Federal Energy Regulatory Commission,ANR Pipeline Cashout Surcharge Rate Rule,,,"This case involves the D.C. Circuit's review of FERC orders concerning ANR Pipeline's cashout surcharge under the Natural Gas Act, not Chevron step two analysis. The court's holding turned on statutory interpretation of NGA §§ 4 and 5 and the 'filed rate' doctrine, not on deference to an agency's interpretation of an ambiguous statute at Chevron step two. Additionally, the rate rule at issue was filed as a pipeline tariff, not adopted through notice-and-comment rulemaking."
186309,186309,/opinion/186309/mylan-labs-inc-v-thompson-tommy-g/,"Mylan Labs Inc v. Thompson, Tommy G.",2004-11-30,2004,0.82,yes,no,Food and Drug Administration (FDA),FDA Pediatric Exclusivity and ANDA Approval Status Determination,"21 C.F.R. §§ 314.105(a), 314.107(b)(3)(v), 314.94(a)(12)(viii)",,"The court applied Chevron deference and upheld the FDA's interpretation of ambiguous FDCA provisions regarding pediatric exclusivity and ANDA certification conversion, finding the agency's construction permissible at Chevron step two. However, the FDA's interpretation was expressed in letter decisions (administrative letters to the parties), not in a notice-and-comment rulemaking, though the letters did reference existing CFR regulations. The court explicitly acknowledged that the interpretation"
186338,186338,/opinion/186338/natl-treas-empl-v-flra/,Natl Treas Empl v. FLRA,2004-12-17,2004,0.98,no,no,Federal Labor Relations Authority,FLRA ULP filing period interpretation,,,"The D.C. Circuit rejected the FLRA's interpretation of the ULP filing period, finding it failed at Chevron Step One because Congress had clearly spoken on the issue. The court did not uphold the agency's interpretation at Step Two. Additionally, the interpretation was made through adjudication, not notice-and-comment rulemaking."
7863137,7914080,/opinion/7914080/national-treasury-employees-union-v-federal-labor-relations-authority/,National Treasury Employees Union v. Federal Labor Relations Authority,2004-12-17,2004,0.97,no,no,Federal Labor Relations Authority,FLRA ULP filing period interpretation,,,"The court granted the petition for review and vacated the FLRA's decision, finding that the agency's interpretation of the statutory filing period failed at Chevron Step One because it was contrary to the clear language of the statute. This is not a Chevron Step Two affirmance — the court rejected the agency's position. Additionally, the interpretation at issue was made through adjudication, not notice-and-comment rulemaking."
186379,186379,/opinion/186379/united-states-v-yakou-sabri/,"United States v. Yakou, Sabri",2005-01-04,2005,0.95,no,no,Department of State,International Traffic in Arms Regulations (ITAR) brokering provisions,"22 C.F.R. §§ 120.15, 129.2, 129.3",,"This case involves a criminal prosecution under the Arms Export Control Act and ITAR brokering regulations, not an administrative law challenge where the court applied Chevron step two to uphold an agency interpretation. The court dismissed the indictment because the defendant was not a 'U.S. person' under the ITAR, rejecting the government's position rather than deferring to an agency interpretation. There is no Chevron step two analysis affirming an agency's reasonable interpretation of an amb"
186372,186372,/opinion/186372/kay-v-federal-communications-commission/,Kay v. Federal Communications Commission,2005-01-11,2005,0.85,no,yes,Federal Communications Commission,FCC Finder's Preference Rule for Private Land Mobile Radio Stations,47 C.F.R. § 90.173(k)(2),6 FCC Rcd 7297,"The court applied an agency deference standard closer to Auer/Seminole Rock deference (an agency's interpretation of its own regulation receives 'controlling weight' unless 'plainly erroneous'), not Chevron step two, which applies to statutory ambiguity rather than regulatory ambiguity. The rule at issue (47 C.F.R. § 90.173(k)(2)) was adopted through notice-and-comment rulemaking, but the court's analysis did not proceed through the Chevron two-step framework for statutory interpretation. Theref"
186367,186367,/opinion/186367/amer-fed-st-cty-26-v-flra/,Amer Fed St Cty 26 v. FLRA,2005-01-14,2005,0.97,no,no,Federal Labor Relations Authority,FLRA unfair labor practice adjudication re: FAA collective bargaining agreement,,,"This case involves review of an FLRA adjudicatory order dismissing an unfair labor practice complaint, not a notice-and-comment rulemaking. The court applied substantial evidence review and arbitrary-and-capricious review, not Chevron step two analysis. There is no statutory ambiguity resolved through deference to an agency regulation promulgated via notice-and-comment rulemaking."
7863145,7914088,/opinion/7914088/american-federation-of-state-county-municipal-employees-capital-area/,"American Federation of State, County & Municipal Employees Capital Area Council 26 v. Federal Labor Relations Authority",2005-01-14,2005,0.97,no,no,Federal Labor Relations Authority,,,,"This case involves judicial review of an FLRA adjudicatory order regarding an unfair labor practice charge, not review of a notice-and-comment rulemaking. The court applied substantial evidence review and arbitrary-and-capricious review to the FLRA's factual findings and precedent-consistency, with no Chevron step two analysis of an ambiguous statute via rulemaking."
788435,788435,/opinion/788435/mylan-laboratories-inc-v-tommy-g-thompson-secretary-united-states/,"Mylan Laboratories, Inc. v. Tommy G. Thompson, Secretary, United States Department of Health and Human Services",2005-01-21,2005,0.75,yes,no,Food and Drug Administration (FDA),FDA Pediatric Exclusivity and ANDA Approval Status Determination,21 C.F.R. § 314.105(a); 21 C.F.R. § 314.107(b)(3)(v); 21 C.F.R. § 314.94(a)(12)(viii),,"The court applied Chevron deference to the FDA's letter decision interpreting ambiguous provisions of the FDCA regarding pediatric exclusivity and ANDA approval status, finding the FDA's construction permissible at Chevron step two. However, the interpretation at issue was not embodied in a notice-and-comment rulemaking but rather in administrative letters to the parties, which the court explicitly acknowledged were not subject to notice-and-comment procedures. While the FDA relied on existing C"
186355,186355,/opinion/186355/assn-admin-law-jdg-v-flra/,Assn Admin Law Jdg v. FLRA,2005-01-28,2005,0.85,yes,no,Federal Labor Relations Authority,De minimis exception to duty to bargain over conditions of employment,,,"The D.C. Circuit explicitly applied Chevron step two and upheld the FLRA's interpretation that agencies need not bargain over de minimis changes in conditions of employment, finding it a permissible construction of the Federal Service Labor-Management Relations Statute. However, the FLRA's interpretation was adopted through adjudication (an unfair labor practice proceeding), not through notice-and-comment rulemaking — the Authority solicited amicus briefs in the Federal Register as part of the a"
